"AT","AP","AH","AFDP","GTEP","TIT","TAT","TEY","CDP","CO","NOX"
9.6415,1028.2,88.784,4.0213,19.86,1045.9,541.13,111.7,10.626,5.6963,94.562
23.339,1021.9,59.445,3.5683,25.182,1090.3,550.01,132.89,12.129,1.1957,67.601
7.6247,1018.3,99.988,3.5597,24.881,1076.8,550.08,134.41,11.86,1.1976,62.145
32.377,1013,46.164,5.3069,29.022,1100.1,544.67,143.54,12.904,1.1669,65.351
25.264,1005.1,52.181,4.6881,31.017,1100,543.77,149.72,13.271,1.466,56.056
19.19,1014.9,73.935,4.2667,25.126,1090.4,549.92,134.61,12.128,2.3745,69.308
11.113,1004.6,91.849,5.9913,32.356,1100.2,533.34,158.18,13.678,0.48714,69.191
24.93,1002.8,97.031,4.1653,25.295,1079.1,550.38,128.99,11.81,2.2553,48.542
18.091,1006,100.11,3.7008,19.499,1054.6,549.72,109.18,10.459,5.2832,59.238
22.295,1014.8,79.821,4.4635,25.552,1091.3,549.93,134.01,12.096,2.2739,66.193
14.41,1000.6,93.129,3.528,25.583,1078,550.14,134.48,11.925,1.6734,60.84
21.729,1012.7,92.377,3.1364,20.226,1060.4,550.05,112.77,10.562,2.117,54.073
30.988,1011.7,57.936,4.126,25.609,1081.3,550.17,128.2,11.939,1.3308,46.665
22.441,1016.1,78.929,3.1834,20.221,1060.9,549.93,112.56,10.739,1.9652,53.568
23.391,1014.5,74.311,4.2064,25.236,1089.6,550.2,132.77,12.167,0.99873,62.506
1.6283,1026.8,87.38,5.6216,34.228,1099.7,522.03,170.05,14.532,0.85702,66.73
14.293,1012.4,92.385,5.5731,31.29,1100.3,534.3,155.77,13.712,0.75569,64.777
7.4523,1004.4,92.286,2.633,23.562,1082.8,550,134.14,11.729,1.6436,75.643
5.8949,1016.3,86.304,3.9605,23.579,1084.2,549.9,133.69,11.775,0.82497,81.307
21.827,1020.9,64.027,4.6923,29.113,1099.9,539.73,147.44,13.188,0.84528,70.562
15.725,999.22,81.508,3.3203,25.261,1088.2,550.05,135.31,11.977,1.3706,81.302
11.979,1019.1,76.028,3.4122,25.424,1085.4,550.06,137.84,12.089,4.0339,66.101
17.873,1012.4,92.588,3.8569,24.832,1088.1,550.03,134.15,11.975,0.92482,61.846
8.8042,1028.7,86.725,5.0855,32.775,1100.1,525.96,164.1,14.205,0.8152,62.427
25.481,1005.2,71.904,4.3054,26.058,1093.1,550.04,135.22,12.23,1.5522,63.502
17.494,1003.7,82.391,3.3798,25.107,1087.1,550.05,133.49,11.944,1.2152,65.508
13.607,1016.5,62.488,3.3206,24.005,1085.4,549.91,132.45,11.92,2.0783,80.497
16.866,1022.2,87.402,4.0739,31.724,1099.9,534.33,154.36,13.65,1.3229,69.405
28.491,1006,59.227,4.2623,28.898,1099,548.73,144.65,12.891,1.7871,58.803
31.937,1008.2,42.489,4.4115,29.874,1100,546,147.61,13.153,2.1853,57.217
20.702,1015.9,68.682,3.6322,26.111,1088.4,550.07,137.88,12.326,1.5003,53.682
14.238,1003.1,91.739,2.9894,22.645,1074.4,549.63,125.27,11.349,3.4378,78.262
26.414,1009,62.333,3.8386,25.072,1080.8,550.35,130.31,11.985,2.7454,58.708
19.546,1016.2,82.748,3.7094,24.187,1077.7,549.77,129.58,11.708,1.8798,53.059
10.708,1005.4,93.308,4.5783,23.97,1084.5,549.99,133.69,11.868,1.0486,74.559
14.045,1010.1,87.05,2.9079,20.554,1055.5,550.17,115.57,10.649,4.6746,57.22
14.831,1016.1,85.173,3.4618,19.311,1056.2,549.37,111.56,10.469,3.8024,78.319
14.586,999.31,91.268,3.039,21.957,1057.2,549.78,119.11,10.933,1.3577,57.582
8.8749,1017.5,89.472,3.1954,23.421,1083.2,549.97,132.86,11.778,2.2225,76.001
30.874,1005.5,51.271,5.1411,26.337,1094.1,549.75,132.61,12.316,1.4483,65.652
14.947,1010.9,89.47,3.3885,24.645,1087,550.04,134.08,11.863,1.7244,69.398
18.026,1013.3,68.998,2.9197,21.313,1055.7,550.22,114.19,10.741,4.7943,58.628
16.399,1005.3,78.153,4.0934,31.612,1099.8,534.12,155.45,13.641,1.1668,74.514
21.417,1014.8,71.458,3.754,24.186,1077.9,549.52,129.32,11.902,2.0071,54.184
21.628,1002.8,81.238,3.9819,25.396,1089.9,549.98,134.55,12.123,5.7367,61.105
22.216,1015.6,91.686,3.2624,19.972,1059.4,550.08,111.74,10.672,2.5083,51.385
25.972,1015.1,54.643,4.0659,25.584,1083.4,548.48,132.45,12.12,1.5557,56.466
21.584,1012.2,94.343,4.1265,25.713,1091.7,550.21,134.73,12.156,1.2643,62.687
14.438,1020.3,58.66,2.5894,17.94,1027,540.16,101.29,10.096,9.3753,90.031
27.555,1015.3,53.679,4.0382,25.191,1080,549.95,128.05,11.899,1.3196,48.346
5.5457,1015.8,80.155,2.5489,21.29,1041.2,545.54,110.3,10.424,7.3654,77.364
17.175,1004.7,77.057,4.6576,24.709,1087.5,550.3,133.68,11.984,2.0432,72.352
24.063,1004.4,89.564,4.2243,25.454,1089.6,550.38,133.23,12.09,1.5625,56.858
27.364,1018.4,60.512,4.3267,25.395,1090.4,550.03,131.47,12.057,0.92997,65.582
18.761,1006.4,78.186,2.7774,20.555,1060.6,549.92,113.13,10.717,2.2781,60.504
32.075,1010.6,39.569,4.0255,26.226,1093.9,549.56,133.45,12.411,0.38,68.464
15.389,1014.1,86.378,3.5939,24.714,1078.4,549.94,132.81,11.865,1.695,63.699
23.985,1012.3,80.629,4.0215,25.51,1091.1,549.93,134.12,12.052,1.9959,65.83
12.566,1008.6,88.886,4.1226,32.534,1099.9,530.64,159.1,13.882,1.3713,71.835
10.897,1014,71.986,4.5874,28.999,1091.6,536.27,149.96,12.998,0.64798,70.924
29.493,1007.6,79.924,5.0543,29.765,1099.8,547.62,144.03,13.067,1.6886,53.095
31.868,1008.2,71.686,4.4293,26.077,1079.8,548.28,127.25,11.995,1.9057,48.205
26.499,1010.7,60.116,3.7712,20.221,1057.8,550.04,108.04,10.482,4.2602,56.705
17.1,1005.1,66.536,4.9326,24.738,1085.6,550.24,132.67,11.924,1.0337,75.826
26.587,1014,72.895,4.289,29.171,1099.9,547.27,145.9,13.094,1.5218,52.41
13.944,1019.3,84.722,4.0714,32.256,1099.9,532.66,156.04,13.711,0.89044,72.999
27.838,1012.2,51.226,3.4306,20.032,1057.9,550.04,108.74,10.556,2.5909,51.634
27.295,1005.6,76.025,4.5698,30.232,1099.9,546.4,147.98,13.092,1.6994,56.076
18.712,1008.9,91.941,3.0813,25.185,1089.7,550.36,135.42,11.997,1.7283,72.795
29.449,1007.9,48.364,4.7682,30.376,1099.6,540.13,149.33,13.129,1.609,63.055
21.818,1007.8,53.224,3.864,18.41,1048.5,549.85,103.82,10.196,4.711,66.737
9.6016,1026.9,76.869,2.4927,19.092,1040.9,541.23,107.77,10.366,8.1883,79.69
6.4192,1013.7,95.937,2.8949,23.447,1082.9,549.93,133.78,11.804,2.7996,84.235
17.498,1021.8,75.177,4.1735,32.659,1100,531.82,155.85,13.78,1.1576,72.339
18.999,1013.3,92.601,3.8883,24.876,1088.2,549.96,134.04,12.024,2.0056,64.805
29.103,1006.6,64.316,3.8892,23.796,1070.3,550.23,121.49,11.427,2.764,53.58
8.7613,1016,97.052,3.1992,22.117,1060.6,549.02,122.42,11.156,3.1832,76.024
26.602,1012.1,68.032,4.9326,26.028,1092.7,549.68,133.76,12.17,1.734,62.43
12.572,1025.9,77.963,4.9201,31.986,1100.1,527.57,161.29,14.109,0.83442,64.986
12.37,1008.9,99.848,3.8754,25.219,1087.1,550.07,134.59,11.969,1.3273,59.829
11.705,1010.5,94.712,3.1914,24.276,1084.4,550.06,133.25,11.827,1.9371,84.229
25.983,1017.3,60.188,4.4528,31.351,1100.1,539.99,151.31,13.577,0.95039,46.33
20.09,1010.7,45.982,3.7566,27.174,1093.6,550.08,141.64,12.595,1.8428,61.896
25.264,1012.3,56.804,3.9721,24.936,1081.5,550.22,130.77,12.018,1.7812,48.452
21.473,1016.1,94.773,4.5878,25.684,1091.5,549.64,134.19,12.155,2.5986,65.207
18.781,1009.3,75.959,4.1398,31.398,1099.9,535.46,152.95,13.529,0.7634,62.793
15.713,1019,93.541,3.4651,19.384,1048.8,549.92,109.27,10.436,5.2014,63.193
16.044,1009.9,86.768,2.8151,18.252,1039.7,543.26,104.13,10.223,7.9619,88.496
26.004,1011,55.635,4.1042,25.563,1090.8,550.13,133.81,12.11,1.6651,70.574
6.5105,1017.5,83.008,4.1399,25.126,1085.6,545.35,138.76,12.221,1.0183,77.911
15.449,1012,97.654,4.3425,27.806,1095.2,550.53,145.22,12.69,1.2618,64.474
27.026,1014.5,52.798,4.2316,26.056,1093.3,550.01,134.03,12.134,0.62717,62.296
9.1775,1030,84.831,3.2415,21.99,1055.7,542.42,121.04,11.237,3.3482,77.905
18.926,1019.8,88.644,4.4416,24.634,1079.6,550.11,130.38,11.937,1.8568,57.543
25.672,1007.3,80.511,3.1915,20.475,1061,549.95,111.84,10.676,1.6981,48.862
5.6416,1023.5,91.253,3.6803,23.481,1084.4,549.94,133.65,11.735,1.0661,82.001
13.821,1020.6,77.384,4.072,24.321,1086.7,550.22,133.64,11.945,1.3657,74.531
13.466,1007.5,100.13,4.2388,31.782,1099.3,534.94,154.7,13.545,1.283,78.44
26.661,1009.1,76.469,4.3079,29.709,1099.9,545.82,146.58,13.168,1.4595,55.247
14.914,1004.3,93.923,3.7186,25.754,1079.2,550.09,135.02,11.921,1.5113,59.251
14.107,1022.8,96.043,3.1514,24.67,1080.1,549.75,134.1,11.959,0.91125,61.385
19.86,1010.2,62.494,3.7181,25.083,1090.1,549.97,133.9,11.956,1.107,72.723
14.751,1011.4,95.517,4.2423,24.538,1086.7,549.97,133.77,11.889,1.2838,71.192
15.829,1016.4,68.833,2.9258,19.492,1050.4,550.18,111.11,10.452,4.8714,59.1
24.313,1008.5,81.48,3.7738,25.433,1090.2,550.15,133.72,12.041,0.3406,58.039
30.378,1009.8,61.564,5.0163,31.574,1099.9,536.3,145.82,13.388,1.0236,62.671
10.102,1007,81.823,2.5136,20.893,1053,549.43,115.7,10.633,4.6606,72.772
25,1007.8,84.002,5.2035,25.729,1090.8,550.15,133.32,12.137,1.5108,58.845
14.885,1018.2,87.792,3.3528,24.423,1086.4,550.18,132.99,11.897,1.5184,66.759
30.41,1008.9,50.945,4.383,30.205,1099.9,544.49,147.13,13.201,1.0174,45.873
26.511,1009.4,72.931,4.3967,25.898,1092.4,549.66,133.84,12.192,1.6638,63.791
18.383,1012.6,60.918,3.3214,24.672,1087.9,549.98,133.64,12.054,1.463,77.855
4.8773,1018.7,70.276,2.9593,22.596,1065.2,549.4,124.62,11.274,4.5771,77.712
16.691,1011.7,68.136,2.6855,19.511,1055.5,549.84,110.06,10.386,4.6538,70.47
5.4417,1014.8,73.46,2.5973,25.649,1034.3,541.67,109.05,10.336,9.5873,88.104
4.903,1004.6,95.265,2.7446,23.314,1081.4,549.92,133.81,11.749,1.3779,78.433
17.598,1009.1,86.211,3.7775,25.701,1088.9,550.05,134.4,12,1.2392,59.063
18.359,1015.9,90.883,3.197,21.053,1067.5,550.26,118.43,10.957,2.2342,60.154
14.187,1021.4,71.88,3.3371,19.374,1051.2,546.2,111.02,10.502,4.4129,77.204
27.88,1005.5,86.082,4.286,26.107,1092.3,550.06,133.86,12.19,0.8062,53.968
9.9971,1020,98.838,4.6119,20.081,1059.4,548.75,115.77,10.816,3.9361,81.178
17.76,1015,92.172,3.503,19.273,1055.7,549.9,109.76,10.324,6.1345,62.216
18.678,1004.7,94.014,5.3933,25.01,1087.6,549.91,133.37,11.876,1.2526,68.823
10.557,1020.7,77.157,2.6204,21.661,1062.1,550.19,120.99,11.126,3.6372,72.466
20.288,1007.5,80.953,3.047,24.625,1086.4,550.28,132.66,11.946,1.8347,71.674
10.809,1018.6,89.22,2.7639,24.245,1063.8,550.05,122.4,11.125,3.3662,69.282
21.388,1002.4,80.571,5.3048,25.575,1088.7,549.99,133.74,12.03,0.88227,68.729
11.604,1018.7,87.32,2.7803,24.881,1064.3,549.96,122.53,11.17,3.5128,68.808
23.608,1009.3,69.758,4.8223,31.671,1100,541.46,150.15,13.428,0.84823,51.625
18.699,1021.2,84.058,4.0394,22.22,1064.2,550.03,119.16,11.213,3.1944,58.566
5.8211,1015.4,82.249,4.1812,23.653,1085.4,550.03,133.73,11.858,2.3786,85.899
18.048,1007.3,71.409,3.7561,27.014,1092.2,550.09,141.78,12.54,1.6769,57.157
16.604,1009.2,98.867,4.5439,19.464,1054.4,550.03,109.62,10.401,3.7063,69.135
31.505,1007.1,56.399,4.7262,29.883,1100,542.17,146.69,13.043,1.5675,64.283
12.023,1009.8,95.752,4.1471,24.265,1086.7,549.9,135.06,11.934,1.4778,75.346
16.207,1020.5,75.466,4.0619,29.458,1092.8,540.09,147.88,13.167,2.2374,51.67
24.627,1013.1,82.11,3.9568,25.056,1081.8,550.4,131.17,12.087,1.6639,50.9
21.649,1006.3,93.638,3.024,19.736,1057.4,549.98,110.76,10.545,2.5201,53.587
18.559,1016.1,85.86,3.1967,25.406,1088.6,550.1,134.11,12.016,0.7989,60.713
21.616,1003.4,89.399,3.895,24.65,1076.4,549.92,129.04,11.728,2.0445,52.839
26.531,1010,43.494,3.2638,22.453,1065.8,550.05,120.12,11.204,2.4842,51.973
15.684,1019.6,67.223,3.5103,30.578,1084.9,550.4,136.64,12.197,0.99625,60.569
13.143,1015.6,67.444,3.1342,28.523,1074.9,550.07,130.04,11.62,1.356,60.978
28.799,1013,64.143,4.4208,26.526,1095.8,550.06,134.75,12.346,0.43652,62.845
10.564,1014.3,90.572,3.0295,20.78,1052.4,550.02,115.99,10.729,2.2156,56.776
21.916,1002.9,68.117,5.0946,25.458,1088.8,549.57,133.72,11.872,0.82166,71.199
30.379,1008.7,64.33,4.2074,25.409,1080.3,549.61,128.53,11.84,1.0003,55.824
27.568,1013.4,62.322,4.1684,25.873,1092.2,550.09,133.76,12.299,1.5246,66.52
5.3738,1025.5,92.997,3.6186,23.507,1085,549.87,133.63,11.809,0.39318,83.742
18.289,1014.5,78.662,3.7301,25.959,1081.3,550.04,134.5,12.014,1.0363,62.451
14.643,1020.3,72.269,3.3086,24.985,1087.8,549.94,133.64,11.905,1.2596,68.966
28.457,1008.8,60.846,4.4446,26.209,1094.3,549.61,134.39,12.284,1.043,65.627
7.7945,1007.9,83.974,3.0076,22.994,1072.5,550.15,130.2,11.571,3.5129,71.585
29.482,1012.8,49.235,4.0864,25.351,1080.4,549.8,127.53,11.95,0.98224,46.528
15.738,1017.9,82.436,4.0811,24.362,1087.4,549.91,133.68,11.964,1.5607,71.933
14.357,1021,46.549,3.3704,29.802,1078.1,549.95,131.6,11.769,3.1666,67.437
12.818,1014.9,90.804,4.4951,24.501,1088.1,550.09,135.64,12.02,1.0659,73.047
23.798,1015.9,66.441,3.4696,22.631,1068.6,550.18,121.85,11.379,3.1229,51.629
30.964,1013.7,52.044,3.5671,22.977,1076,550.1,120.35,11.478,0.76124,54.456
25.374,1004.7,71.609,4.1552,25.732,1091.9,550.07,134.56,12.127,5.5676,60.776
25.054,1012.7,75.414,4.1671,29.74,1100.1,545.84,147.48,13.16,1.5622,49.427
7.2813,1021.4,75.161,3.4894,29.532,1099.9,544.06,154.6,13.288,0.80484,63.495
16.577,1012.1,81.479,3.6972,25.552,1089,550.05,134.51,12.085,0.48193,61.447
29.756,1004.5,67.166,4.3518,26.116,1083.4,549.99,129.93,12.003,1.9654,55.708
18.216,1018.9,83.845,3.9614,21.53,1061,550.04,116.99,11.05,3.7208,59.374
11.241,1017.5,94.875,3.5563,25.01,1078.1,550.04,134.64,11.876,1.3659,56.744
30.635,1006.3,56.692,4.3595,26.65,1094.9,550.34,133.79,12.258,0.29763,63.534
24.003,1018.8,77.163,3.3729,25.97,1091.6,549.86,134.58,12.091,1.4967,64.955
14.253,1007.3,93.521,3.0486,19.494,1030.4,532.51,106.11,10.463,2.3392,101.49
13.992,1005.6,66.533,2.6042,21.338,1046,549.89,109.17,10.313,4.9573,72.044
13.611,996.01,98.991,3.3302,26.655,1096.4,549.99,143.64,12.456,0.94436,79.559
3.0095,1018.5,81.263,4.1719,23.596,1086,550.34,134.17,11.864,1.3851,85.182
-4.9758,1036.5,70.657,4.2498,35.593,1099.9,521.44,175.41,14.803,1.5928,57.449
16.755,1017.7,69.807,4.3224,31.995,1100,535.89,156.23,13.788,1.48,46.096
12.788,1020.1,71.409,3.2592,25.014,1088.6,550.02,135.28,11.934,1.3384,69.836
-4.3625,1031.8,55.276,4.1315,35.184,1100,523.18,174.34,14.73,1.5038,58.695
16.343,1010.1,79.618,2.2234,18.497,1039.4,543.07,103.76,10.237,9.6557,91.39
24.186,1004,61.366,3.9999,25.522,1090.2,549.76,133.78,12.155,4.999,64.128
6.9463,1016.9,87.3,2.5027,19.39,1036.6,535.94,110.08,10.589,13.639,113.79
17.998,1005.8,57.777,3.4348,25.622,1082.4,549.98,134.36,12.107,0.98156,60.415
16.86,1004.5,83.495,4.4441,31.64,1100.3,533.95,156.91,13.696,0.80588,63.738
12.74,1019.3,75.444,3.0928,22.585,1070.2,550.01,126.33,11.495,2.9183,56.762
20.09,1000.1,67.734,3.8619,18.345,1044.4,547.81,103.21,10.022,5.8955,82.314
12.888,1019.8,83.561,3.4048,25.265,1078.5,549.88,134.71,11.913,0.016197,98.133
15.269,998.07,98.099,2.4932,19.753,1054.8,550.21,110.37,10.383,5.7907,72.221
20.363,1010.6,93.068,3.1815,19.873,1058.2,550.3,110.75,10.582,2.6598,55.862
25.562,1015.5,71.039,3.8574,24.966,1088.3,550.01,131.18,11.993,0.92133,57.774
12.292,1012.9,95.193,4.7351,24.541,1086.8,550.01,134.72,11.86,1.4932,66.324
30.127,1010.5,68.364,4.0276,25.499,1080.2,549.96,127.94,11.97,1.7589,44.427
15.37,999.56,100.06,3.4485,24.907,1086.8,550.16,134.24,11.919,1.7412,65.884
14.891,996.76,62.19,2.7074,20.646,1052.2,549.9,114.12,10.628,5.8038,68.198
19.958,1017.4,96.72,3.6178,22.783,1066.5,549.89,121.27,11.191,3.3395,55.092
7.1863,1016.5,88.609,5.0975,33.587,1100,525.68,166.19,14.196,0.71448,64.59
19.689,1011.7,91.215,2.8568,19.326,1053.8,549.97,107.64,10.392,5.655,58.538
25.24,1012.4,76.271,4.2768,29.629,1100,545.94,147.32,13.182,1.4663,54.391
28.008,1010.2,63.619,3.8522,25.593,1091.5,549.88,133.83,12.124,0.51475,63.605
21.127,1017.8,86.493,3.4154,19.813,1058.8,549.78,110.82,10.596,4.8854,55.446
3.8985,1013.6,86.896,4.0553,34.081,1100,523.52,169.21,14.336,0.85276,66.805
10.57,1022.7,62.595,5.0499,32.108,1100,530.02,160.65,13.912,0.94479,68.538
29.663,1013,32.493,4.3312,30.751,1100,542.59,151.67,13.39,1.2669,51.586
29.514,1003.5,74.62,4.5063,26.219,1092.8,549.99,133.79,12.202,0.70721,58.63
23.031,1011.6,74.131,3.3435,20.112,1058.9,549.92,111.08,10.629,6.8707,60.387
15.257,1014.2,81.898,3.9529,19.536,1055.8,549.95,110.65,10.431,3.9366,72.815
15.8,1017,80.752,4.2297,30.997,1100,540.09,153.81,13.535,1.1825,51.366
21.394,1011.5,79.374,2.8972,19.654,1056.3,549.99,108.97,10.418,3.8474,53.422
25.402,1010.5,81.319,5.9338,29.759,1100,540.92,144.7,13.165,0.48789,59.8
21.109,1012.1,97.885,3.9372,24.931,1077.5,549.8,128.43,11.811,1.9938,47.376
5.399,1014.6,92.524,3.0433,23.804,1084.3,550.03,134.69,11.743,2.6961,87.981
8.6885,1012.3,73.334,2.6149,19.963,1039.3,546.72,107.06,10.266,7.6367,80.95
19.384,1009.6,88.482,4.3389,30.327,1099.9,543.17,150.54,13.311,0.96567,50.895
22.605,1010.3,97.675,4.4942,25.296,1089.4,549.65,132.78,12.101,1.4295,58.89
16.078,1008.9,98.309,4.5432,19.368,1054,550.02,109.56,10.4,3.741,71.089
30.011,1008.5,49.708,4.8563,30.713,1099.9,545.08,148.2,13.195,1.9096,58.989
14.212,1007.3,70.07,3.9227,31.619,1099.8,530.68,158.86,13.866,0.87128,72.291
15.827,1004.4,66.297,3.4692,27.956,1084.1,550.24,136.85,12.057,2.2971,64.527
10.051,1001.6,93.829,3.3976,24.006,1069,550.07,129.22,11.456,1.7978,62.798
13.369,1006,73.365,2.5563,22.591,1046.4,549.77,109.61,10.362,5.4436,72.439
4.5329,1030.7,83.066,4.0002,23.482,1086.5,550.04,134.69,11.907,1.5434,84.958
10.312,1019.2,92.596,3.34,25.116,1077.7,549.92,134.69,11.909,1.3132,75.285
15.306,1016.8,82.981,4.0291,24.349,1086.8,549.98,133.59,11.943,1.6087,72.266
19.913,1002.3,57.384,3.3883,25.106,1088.1,550.06,133.56,11.972,1.6199,79.957
21.11,1011.7,83.343,4.3578,25.48,1090.6,549.99,134.08,12.066,0.96948,62.741
17.574,1005.3,93.775,3.3333,25.56,1088.5,549.92,134.18,11.927,2.054,72.998
21.616,1007.7,91.906,4.6002,25.684,1090.8,549.78,134.39,12.114,1.6679,59.231
26.251,1008.6,75.67,3.3536,20.387,1059,549.98,110.37,10.663,4.643,49.207
15.168,1001.8,73.431,4.8512,24.487,1084,550.08,131.46,11.763,0.90362,76.823
18.799,1003.8,84.972,5.9717,30.615,1099.9,538.59,150.23,13.345,0.73165,70.25
27.414,1010.3,69.779,4.33,26.098,1094.4,550.43,135.1,12.272,1.6826,64.148
11.1,1005.5,100.16,3.1654,24.047,1083.5,549.64,133.43,11.859,2.3948,74.365
17.642,996.62,62.421,3.3856,24.058,1074.5,549.99,129.09,11.659,3.9106,62.561
16.402,1022.2,73.05,5.422,31.717,1100.1,532.3,155.75,13.81,0.070089,61.422
23.074,1006.9,72.444,3.853,25.545,1092,549.57,134.78,12.071,0.33108,64.076
23.501,1012.2,77.153,4.3218,30.537,1096.9,536.14,148.95,13.298,1.0259,57.218
21.212,1007.8,83.294,4.4553,30.771,1100,542.08,151.25,13.34,1.5292,56.502
17.038,1020.3,60.75,3.6447,25.576,1080.5,549.96,133.78,11.973,1.6111,62.443
10.092,1019.1,89.509,2.4281,19.548,1034.1,534.52,108.46,10.473,12.502,97.766
20.822,1010.9,73.462,3.6566,25.024,1088.2,550.33,132.49,12.018,1.9293,66.423
24.697,1010.4,76.972,5.4055,29.348,1100.1,546.03,145.99,13.163,1.6692,60.164
31.31,1010,47.684,4.5968,26.882,1096.9,549.66,135.09,12.452,0.70297,68.399
31.171,1009.1,52.748,4.4,30.05,1100.1,545.32,146.82,13.16,1.2545,56.569
16.055,1020.4,69.778,3.2486,23.558,1075.7,549.73,128.83,11.744,2.0142,51.196
14.555,1005.6,89.634,3.2919,24.565,1085.8,550.09,133.04,11.877,1.2784,79.569
20.097,1012.7,69.66,5.8039,30.769,1100.2,538.1,149.17,13.412,1.6197,74.902
6.9787,1024.1,82.635,5.9473,34.313,1100.1,524.39,165.47,14.302,0.398,60.214
18.533,1016.8,78.022,3.9393,22.595,1065.3,549.67,120.13,11.16,2.6726,63.653
20.912,1005,93.546,3.2179,20.047,1059,549.99,111.61,10.605,8.3977,51.854
27.995,1010.6,67.545,4.3538,25.984,1093.2,550.42,133.89,12.242,1.3329,59.389
11.187,1014.9,92.516,4.4855,24.327,1084.8,549.68,133.65,11.832,1.9788,77.785
16.049,999.47,92.083,3.2967,25.044,1087.1,550.1,134.08,11.89,1.3188,79.521
28.624,1005,64.807,3.524,22.894,1075.3,550.28,121.02,11.347,1.0672,53.693
12.749,1001.2,87.951,2.5453,18.883,1051.7,549.62,108.89,10.369,6.2684,84.052
19.845,1005.2,68.265,5.2998,28.283,1094.4,544.11,143.16,12.679,1.5988,73.629
11.916,1016.9,100.07,4.8519,32.058,1100.4,529.82,159.87,14.031,0.5805,58.115
7.0032,1024.3,83.088,3.7814,22.643,1078.7,550.09,130.25,11.591,2.1377,83.309
17.812,1014.9,83.133,3.7127,25.075,1080.6,549.96,133.59,12.006,1.4797,60.674
13.455,1025,77.604,5.1309,33.249,1099.9,523.4,163.04,14.37,0.83318,66.791
11.031,1019.5,71.457,4.6509,24.388,1086.5,549.99,134.67,11.901,1.1997,78.281
8.4188,1017.5,92.681,6.08,33.252,1099.7,528.56,162.43,14.008,0.76357,78.989
32,1003.5,51.378,4.42,29.401,1100,543.01,145.68,13.088,0.27929,59.542
27.603,1009.8,63.922,3.338,20.786,1062.6,550.16,111.86,10.826,5.0691,61.582
23.609,1015,76.114,4.3646,25.968,1092.5,550.19,134.47,12.091,1.484,65.449
12.516,1014.4,82.811,3.2343,23.777,1084.3,549.94,132.55,11.868,2.2473,73.073
18.837,1016.5,88.413,4.0943,31.472,1099.9,536.22,152.62,13.541,1.2806,71.715
15.851,998.14,92.836,3.1419,23.664,1079.5,549.61,128.67,11.596,2.5945,74.763
28.582,1013.2,51.036,4.2925,26.189,1094.6,550.16,134.41,12.277,1.365,66.374
15.147,1012.4,78.64,4.3218,31.705,1100.1,533.27,155.63,13.658,0.2607,66.291
13.791,1027.4,83.977,3.1946,19.016,1055.8,549.64,110.82,10.532,3.7727,76.416
14.962,1012.8,84.338,2.7972,19.942,1051.6,550.08,112.27,10.475,4.8738,58.608
26.887,1011.6,68.77,4.0965,25.66,1091.3,549.6,132.61,12.064,7.6897,66.54
25.56,1012.3,72.366,3.9618,25.28,1080.2,550.04,129.75,11.954,1.7768,52.673
21.589,1016.3,66.952,5.1575,24.162,1084.7,549.93,129.09,11.77,2.7403,82.857
21.594,1016.7,84.935,4.2558,25.512,1091.3,550.29,134.33,12.263,1.5162,63.929
17.443,1006.5,81.485,2.7408,19.401,1048,549.83,109.39,10.412,4.5184,53.342
11.134,1017.9,84.386,3.2728,23.433,1075.7,549.61,130.84,11.744,3.4583,59.163
10.518,1017.2,97.891,2.5307,19.069,1049.6,546.59,109.65,10.38,8.4583,103.26
16.347,999.93,76.52,3.6765,25.343,1077.5,549.87,133.54,11.914,1.5277,60.715
9.119,1010,81.983,2.9768,23.047,1069.4,549.99,127.43,11.375,3.5148,74.125
11.6,1009.8,100.09,5.4649,30.557,1098.7,536.35,154.3,13.412,0.85001,68.026
12.566,1005.1,87.458,2.5051,21.461,1056.3,549.94,117.07,10.794,2.5463,65.694
22.542,1007.3,55.366,5.9099,31.173,1100.1,536.61,153.92,13.414,1.1342,66.702
23.073,1008.6,86.615,4.0297,25.442,1091.5,549.97,134.23,12.177,1.4597,61.802
9.0341,1020.4,93.961,3.3746,25.153,1078.2,550.1,135.47,11.99,1.3098,67.024
8.3643,1017.7,81.752,2.5787,19.429,1056.3,549.3,111.89,10.602,6.452,100.59
12.763,1007.1,99.241,4.0272,25.292,1078.7,550.02,134.83,11.872,1.4153,57.247
24.514,1012,88.525,4.0316,25.727,1091.7,550.14,134.45,12.185,8.7788,62.473
10.977,1025.6,72.161,4.4881,31.702,1100.2,535.79,158.18,13.871,2.4978,48.893
28.528,1011,62.282,3.6339,20.447,1060.1,549.96,109.63,10.729,3.8063,51.715
10.712,1017.6,80.316,4.2236,33.167,1097.8,536.12,156.3,13.716,2.3024,56.421
10.708,1017.4,98.384,4.1381,32.466,1100.1,530.01,160.3,13.96,0.38499,67.186
25.361,1011.9,55.638,4.4225,30.736,1100,537.35,151.94,13.441,0.85194,58.105
18.446,1013,93.914,4.2592,29.027,1094.9,539.24,146.81,12.974,1.6594,62.524
11.438,1016.2,78.719,4.1795,32.373,1100.1,531.54,158.04,13.819,1.3396,71.253
21.964,1010.9,74.121,4.1047,29.172,1099,546.98,147.49,12.994,1.6633,52.069
16.547,1013.5,84.35,3.5778,24.342,1085.8,550.01,132.6,11.908,1.1814,64.47
